fold,date,store_nbr,family,sales,prediction,onpromotion,error,abs_error,pct_error,underforecast,overforecast,promo_flag,revenue_proxy,weighted_abs_error,sales_segment,sales_risk_score,promo_risk_score,underforecast_risk_score,impact_risk_score,error_risk_score,risk_score,trust_score,trust_tier,decision_action
2,2017-07-29,7,2,3.0,0.0,0,3.0,3.0,1.0,1,0,0,3.0,9.0,low,0.1,0.0,1.0,1.5232106487421998e-05,1.0,0.5150022848159731,0.4849977151840269,Review,Manual Review
2,2017-07-30,7,2,6.0,0.0,0,6.0,6.0,1.0,1,0,0,6.0,36.0,mid,0.3,0.0,1.0,6.092842594968799e-05,1.0,0.5450091392638925,0.4549908607361075,Review,Manual Review
2,2017-07-31,7,2,3.0,9.915751,0,-6.915751,6.915751,2.3052503333333334,0,1,0,3.0,20.747253,low,0.1,0.0,0.0,3.511381855749839e-05,1.0,0.31500526707278365,0.6849947329272164,Review,Manual Review
2,2017-08-01,7,2,9.0,12.393498,0,-3.3934979999999992,3.3934979999999992,0.37705533333333324,0,1,0,9.0,30.541481999999995,mid,0.3,0.0,0.0,5.1690122900853565e-05,0.37705533333333324,0.1581243535184351,0.8418756464815649,Safe,Use Forecast
2,2017-08-02,7,2,3.0,17.94977,2,-14.949770000000001,14.949770000000001,4.983256666666667,0,1,1,3.0,44.84931,low,0.1,1.0,0.0,7.590549620082226e-05,1.0,0.5150113858244302,0.4849886141755698,Review,Manual Review
2,2017-08-03,7,2,5.0,6.712778,1,-1.7127780000000001,1.7127780000000001,0.3425556,0,1,1,5.0,8.56389,mid,0.3,1.0,0.0,1.449400938072982e-05,0.3425556,0.3477688541014071,0.6522311458985929,Review,Manual Review
2,2017-08-04,7,2,5.0,7.090839,1,-2.090839,2.090839,0.4181678,0,1,1,5.0,10.454194999999999,mid,0.3,1.0,0.0,1.7693267942252734e-05,0.4181678,0.3704529939901913,0.6295470060098087,Review,Manual Review
2,2017-08-05,7,2,3.0,0.0,1,3.0,3.0,1.0,1,0,1,3.0,9.0,low,0.1,1.0,1.0,1.5232106487421998e-05,1.0,0.715002284815973,0.28499771518402695,Risky,Fallback Policy
2,2017-08-06,7,2,8.0,3.407151,1,4.592849,4.592849,0.574106125,1,0,1,8.0,36.742792,mid,0.3,1.0,1.0,6.218556893213301e-05,0.574106125,0.6172411653353398,0.3827588346646602,Risky,Fallback Policy
2,2017-08-07,7,2,6.0,17.147009,2,-11.147009,11.147009,1.8578348333333334,0,1,1,6.0,66.88205400000001,mid,0.3,1.0,0.0,0.00011319495206950096,1.0,0.5450169792428105,0.45498302075718955,Review,Manual Review
2,2017-08-08,7,2,8.0,10.567431,2,-2.567430999999999,2.567430999999999,0.3209288749999999,0,1,1,8.0,20.539447999999993,mid,0.3,1.0,0.0,3.4762117680985186e-05,0.3209288749999999,0.3412838768176521,0.658716123182348,Review,Manual Review
2,2017-08-09,7,2,10.0,15.228472,2,-5.228472,5.228472,0.5228472,0,1,1,10.0,52.28472,mid,0.3,1.0,0.0,8.848960252278252e-05,0.5228472,0.40186743344037845,0.5981325665596215,Review,Manual Review
2,2017-08-10,7,2,9.0,11.005179,1,-2.005179,2.005179,0.22279766666666667,0,1,1,9.0,18.046611,mid,0.3,1.0,0.0,3.054310005434235e-05,0.22279766666666667,0.31184388146500813,0.6881561185349918,Review,Manual Review
2,2017-08-11,7,2,3.0,18.292824,2,-15.292824,15.292824,5.097608,0,1,1,3.0,45.878472,low,0.1,1.0,0.0,7.764730788713428e-05,1.0,0.5150116470961831,0.4849883529038169,Review,Manual Review
2,2017-08-12,7,2,4.0,3.2869115,1,0.7130885,0.7130885,0.178272125,1,0,1,4.0,2.852354,low,0.1,1.0,1.0,4.827484429758232e-06,0.178272125,0.4684823616226645,0.5315176383773355,Review,Manual Review
2,2017-08-13,7,2,9.0,2.3270342,1,6.6729658,6.6729658,0.7414406444444445,1,0,1,9.0,60.0566922,mid,0.3,1.0,1.0,0.00010164332565252512,0.7414406444444445,0.6674474398321814,0.33255256016781864,Risky,Fallback Policy
2,2017-08-14,7,2,9.0,24.439367,2,-15.439367,15.439367,1.7154852222222223,0,1,1,9.0,138.954303,mid,0.3,1.0,0.0,0.00023517408224238914,1.0,0.5450352761123364,0.4549647238876636,Review,Manual Review
2,2017-08-15,7,2,11.0,24.88527,2,-13.885269999999998,13.885269999999998,1.2622972727272725,0,1,1,11.0,152.73797,mid,0.3,1.0,0.0,0.000258502335968074,1.0,0.5450387753503952,0.45496122464960476,Review,Manual Review
2,2017-07-19,7,3,4128.0,4260.6226,44,-132.6225999999997,132.6225999999997,0.03212756782945729,0,1,1,4128.0,547466.0927999987,very_high,1.0,1.0,0.0,0.9265624248647149,0.03212756782945729,0.49862263407854446,0.5013773659214555,Review,Manual Review
2,2017-07-20,7,3,3835.0,3714.2544,48,120.7456000000002,120.7456000000002,0.03148516297262065,1,0,1,3835.0,463059.37600000075,very_high,1.0,1.0,1.0,0.7837077472479104,0.03148516297262065,0.6770017109789728,0.32299828902102723,Risky,Fallback Policy
2,2017-07-21,7,3,4590.0,4592.6885,39,-2.6885000000002037,2.6885000000002037,0.0005857298474945977,0,1,1,4590.0,12340.215000000935,very_high,1.0,1.0,0.0,0.020885274328632943,0.0005857298474945977,0.3533085101035433,0.6466914898964566,Review,Manual Review
2,2017-07-22,7,3,3773.0,4272.995,28,-499.9949999999999,499.9949999999999,0.13251921547839912,0,1,1,3773.0,1886481.1349999995,very_high,1.0,1.0,0.0,1.0,0.13251921547839912,0.5397557646435197,0.4602442353564803,Review,Manual Review
2,2017-07-23,7,3,3962.0,3904.7861,27,57.213900000000194,57.213900000000194,0.014440661282180765,1,0,1,3962.0,226681.47180000076,very_high,1.0,1.0,1.0,0.3836484796870176,0.014440661282180765,0.611879470337707,0.38812052966229305,Risky,Fallback Policy
2,2017-07-24,7,3,3916.0,4194.218,24,-278.21799999999985,278.21799999999985,0.07104647599591415,0,1,1,3916.0,1089501.6879999994,very_high,1.0,1.0,0.0,1.0,0.07104647599591415,0.5213139427987743,0.4786860572012257,Review,Manual Review
2,2017-07-25,7,3,3551.0,3544.1802,25,6.819800000000214,6.819800000000214,0.0019205294283301082,1,0,1,3551.0,24217.10980000076,very_high,1.0,1.0,1.0,0.040986399476800266,0.0019205294283301082,0.5567241187500191,0.44327588124998085,Risky,Fallback Policy
2,2017-07-26,7,3,3831.0,3944.3452,18,-113.3452000000002,113.3452000000002,0.029586322109109945,0,1,1,3831.0,434225.4612000008,very_high,1.0,1.0,0.0,0.7349076071720378,0.029586322109109945,0.4691120377085387,0.5308879622914613,Review,Manual Review
2,2017-07-27,7,3,3278.0,3351.212,22,-73.21199999999999,73.21199999999999,0.02233435021354484,0,1,1,3278.0,239988.93599999996,very_high,1.0,1.0,0.0,0.40617078099501136,0.02233435021354484,0.4176259222133152,0.5823740777866848,Review,Manual Review
2,2017-07-28,7,3,4611.0,4153.1055,30,457.89450000000033,457.89450000000033,0.09930481457384523,1,0,1,4611.0,2111351.5395000014,very_high,1.0,1.0,1.0,1.0,0.09930481457384523,0.7297914443721536,0.2702085556278464,Risky,Fallback Policy
2,2017-07-29,7,3,4268.0,3912.2112,29,355.7887999999998,355.7887999999998,0.08336194939081533,1,0,1,4268.0,1518506.598399999,very_high,1.0,1.0,1.0,1.0,0.08336194939081533,0.7250085848172446,0.2749914151827554,Risky,Fallback Policy
2,2017-07-30,7,3,3887.0,3889.3691,27,-2.3690999999998894,2.3690999999998894,0.0006094931824028529,0,1,1,3887.0,9208.69169999957,very_high,1.0,1.0,0.0,0.015585308064914729,0.0006094931824028529,0.3525206441644581,0.6474793558355418,Review,Manual Review
2,2017-07-31,7,3,3903.0,4247.445,27,-344.4449999999997,344.4449999999997,0.08825134511913905,0,1,1,3903.0,1344368.8349999988,very_high,1.0,1.0,0.0,1.0,0.08825134511913905,0.5264754035357417,0.47352459646425826,Review,Manual Review
2,2017-08-01,7,3,4038.0,4253.3115,27,-215.3114999999998,215.3114999999998,0.05332132243684987,0,1,1,4038.0,869427.8369999991,very_high,1.0,1.0,0.0,1.0,0.05332132243684987,0.515996396731055,0.484003603268945,Review,Manual Review
2,2017-08-02,7,3,4686.0,4281.7217,28,404.27829999999994,404.27829999999994,0.08627364489970123,1,0,1,4686.0,1894448.1137999997,very_high,1.0,1.0,1.0,1.0,0.08627364489970123,0.7258820934699104,0.2741179065300896,Risky,Fallback Policy
2,2017-08-03,7,3,3200.0,3568.7954,6,-368.7954,368.7954,0.11524856249999998,0,1,1,3200.0,1180145.2799999998,very_high,1.0,1.0,0.0,1.0,0.11524856249999998,0.53457456875,0.46542543125,Review,Manual Review
2,2017-08-04,7,3,3750.0,3914.5093,9,-164.50930000000017,164.50930000000017,0.04386914666666671,0,1,1,3750.0,616909.8750000006,very_high,1.0,1.0,0.0,1.0,0.04386914666666671,0.513160744,0.486839256,Review,Manual Review
2,2017-08-05,7,3,3638.0,3976.8745,8,-338.8744999999999,338.8744999999999,0.09314857064321053,0,1,1,3638.0,1232825.4309999996,very_high,1.0,1.0,0.0,1.0,0.09314857064321053,0.5279445711929631,0.4720554288070369,Review,Manual Review
2,2017-08-06,7,3,3858.0,3722.583,9,135.41699999999992,135.41699999999992,0.03510031104199065,1,0,1,3858.0,522438.7859999997,very_high,1.0,1.0,1.0,0.8842048023901631,0.03510031104199065,0.6931608136711216,0.3068391863288784,Risky,Fallback Policy
2,2017-08-07,7,3,3873.0,3931.0554,10,-58.05540000000019,58.05540000000019,0.014989775367931885,0,1,1,3873.0,224848.56420000075,very_high,1.0,1.0,0.0,0.38054636371537254,0.014989775367931885,0.4115788871676854,0.5884211128323146,Review,Manual Review
2,2017-08-08,7,3,3310.0,3507.2903,7,-197.29030000000012,197.29030000000012,0.05960432024169188,0,1,1,3310.0,653030.8930000004,very_high,1.0,1.0,0.0,1.0,0.05960432024169188,0.5178812960725075,0.48211870392749245,Review,Manual Review
2,2017-08-09,7,3,3982.0,3750.1123,12,231.88770000000022,231.88770000000022,0.05823397790055254,1,0,1,3982.0,923376.8214000008,very_high,1.0,1.0,1.0,1.0,0.05823397790055254,0.7174701933701658,0.2825298066298342,Risky,Fallback Policy
2,2017-08-10,7,3,3246.0,3098.067,11,147.933,147.933,0.04557393715341959,1,0,1,3246.0,480190.518,very_high,1.0,1.0,1.0,0.8127014560473699,0.04557393715341959,0.6855773995531314,0.31442260044686865,Risky,Fallback Policy
2,2017-08-11,7,3,3100.0,3585.2754,10,-485.2754,485.2754,0.15654045161290323,0,1,1,3100.0,1504353.74,very_high,1.0,1.0,0.0,1.0,0.15654045161290323,0.546962135483871,0.45303786451612904,Review,Manual Review
2,2017-08-12,7,3,3110.0,3157.068,8,-47.06800000000021,47.06800000000021,0.015134405144694602,0,1,1,3110.0,146381.48000000065,very_high,1.0,1.0,0.0,0.24774425457182703,0.015134405144694602,0.3917019597291825,0.6082980402708176,Review,Manual Review
2,2017-08-13,7,3,3325.0,3137.555,8,187.44500000000016,187.44500000000016,0.05637443609022561,1,0,1,3325.0,623254.6250000006,very_high,1.0,1.0,1.0,1.0,0.05637443609022561,0.7169123308270677,0.28308766917293227,Risky,Fallback Policy
2,2017-08-14,7,3,3864.0,3865.4773,12,-1.4773000000000138,1.4773000000000138,0.00038232401656315056,0,1,1,3864.0,5708.287200000053,very_high,1.0,1.0,0.0,0.009661026499020973,0.00038232401656315056,0.3515638511798221,0.648436148820178,Review,Manual Review
2,2017-08-15,7,3,3999.0,3510.3137,9,488.68629999999985,488.68629999999985,0.12220212553138281,1,0,1,3999.0,1954256.5136999993,very_high,1.0,1.0,1.0,1.0,0.12220212553138281,0.7366606376594149,0.2633393623405851,Risky,Fallback Policy
2,2017-07-19,7,4,1.0,5.1666737,0,-4.1666737,4.1666737,4.1666737,0,1,0,1.0,4.1666737,low,0.1,0.0,0.0,7.051913055193401e-06,1.0,0.3150010577869583,0.6849989422130417,Review,Manual Review
2,2017-07-20,7,4,0.0,6.047735,0,-6.047735,6.047735,,0,1,0,0.0,0.0,low,0.1,0.0,0.0,0.0,0.0,0.015,0.985,Safe,Use Forecast
2,2017-07-21,7,4,0.0,5.3545227,0,-5.3545227,5.3545227,,0,1,0,0.0,0.0,low,0.1,0.0,0.0,0.0,0.0,0.015,0.985,Safe,Use Forecast
2,2017-07-22,7,4,0.0,0.0,0,0.0,0.0,,0,0,0,0.0,0.0,low,0.1,0.0,0.0,0.0,0.0,0.015,0.985,Safe,Use Forecast
2,2017-07-23,7,4,0.0,0.0,0,0.0,0.0,,0,0,0,0.0,0.0,low,0.1,0.0,0.0,0.0,0.0,0.015,0.985,Safe,Use Forecast
2,2017-07-24,7,4,0.0,6.53271,0,-6.53271,6.53271,,0,1,0,0.0,0.0,low,0.1,0.0,0.0,0.0,0.0,0.015,0.985,Safe,Use Forecast
2,2017-07-25,7,4,0.0,4.3185363,0,-4.3185363,4.3185363,,0,1,0,0.0,0.0,low,0.1,0.0,0.0,0.0,0.0,0.015,0.985,Safe,Use Forecast
2,2017-07-26,7,4,0.0,7.0290713,0,-7.0290713,7.0290713,,0,1,0,0.0,0.0,low,0.1,0.0,0.0,0.0,0.0,0.015,0.985,Safe,Use Forecast
2,2017-07-27,7,4,0.0,1.2275751,0,-1.2275751,1.2275751,,0,1,0,0.0,0.0,low,0.1,0.0,0.0,0.0,0.0,0.015,0.985,Safe,Use Forecast
2,2017-07-28,7,4,0.0,5.0854735,0,-5.0854735,5.0854735,,0,1,0,0.0,0.0,low,0.1,0.0,0.0,0.0,0.0,0.015,0.985,Safe,Use Forecast
2,2017-07-29,7,4,0.0,0.0,0,0.0,0.0,,0,0,0,0.0,0.0,low,0.1,0.0,0.0,0.0,0.0,0.015,0.985,Safe,Use Forecast
2,2017-07-30,7,4,0.0,0.0,0,0.0,0.0,,0,0,0,0.0,0.0,low,0.1,0.0,0.0,0.0,0.0,0.015,0.985,Safe,Use Forecast
2,2017-07-31,7,4,0.0,6.1146035,0,-6.1146035,6.1146035,,0,1,0,0.0,0.0,low,0.1,0.0,0.0,0.0,0.0,0.015,0.985,Safe,Use Forecast
2,2017-08-01,7,4,0.0,0.0,0,0.0,0.0,,0,0,0,0.0,0.0,low,0.1,0.0,0.0,0.0,0.0,0.015,0.985,Safe,Use Forecast
2,2017-08-02,7,4,1.0,0.0,0,1.0,1.0,1.0,1,0,0,1.0,1.0,low,0.1,0.0,1.0,1.692456276380222e-06,1.0,0.5150002538684415,0.4849997461315585,Review,Manual Review
2,2017-08-03,7,4,0.0,0.0,0,0.0,0.0,,0,0,0,0.0,0.0,low,0.1,0.0,0.0,0.0,0.0,0.015,0.985,Safe,Use Forecast
2,2017-08-04,7,4,1.0,0.0,0,1.0,1.0,1.0,1,0,0,1.0,1.0,low,0.1,0.0,1.0,1.692456276380222e-06,1.0,0.5150002538684415,0.4849997461315585,Review,Manual Review
2,2017-08-05,7,4,0.0,0.0,0,0.0,0.0,,0,0,0,0.0,0.0,low,0.1,0.0,0.0,0.0,0.0,0.015,0.985,Safe,Use Forecast
2,2017-08-06,7,4,0.0,0.0,0,0.0,0.0,,0,0,0,0.0,0.0,low,0.1,0.0,0.0,0.0,0.0,0.015,0.985,Safe,Use Forecast
2,2017-08-07,7,4,0.0,5.187309,0,-5.187309,5.187309,,0,1,0,0.0,0.0,low,0.1,0.0,0.0,0.0,0.0,0.015,0.985,Safe,Use Forecast
2,2017-08-08,7,4,1.0,0.35356688,0,0.64643312,0.64643312,0.64643312,1,0,0,1.0,0.64643312,low,0.1,0.0,1.0,1.0940597912040492e-06,0.64643312,0.40893010010896874,0.5910698998910313,Review,Manual Review
2,2017-08-09,7,4,0.0,4.3661695,0,-4.3661695,4.3661695,,0,1,0,0.0,0.0,low,0.1,0.0,0.0,0.0,0.0,0.015,0.985,Safe,Use Forecast
2,2017-08-10,7,4,0.0,3.4156544,0,-3.4156544,3.4156544,,0,1,0,0.0,0.0,low,0.1,0.0,0.0,0.0,0.0,0.015,0.985,Safe,Use Forecast
2,2017-08-11,7,4,0.0,5.731902,0,-5.731902,5.731902,,0,1,0,0.0,0.0,low,0.1,0.0,0.0,0.0,0.0,0.015,0.985,Safe,Use Forecast
2,2017-08-12,7,4,0.0,0.0,0,0.0,0.0,,0,0,0,0.0,0.0,low,0.1,0.0,0.0,0.0,0.0,0.015,0.985,Safe,Use Forecast
2,2017-08-13,7,4,0.0,0.0,0,0.0,0.0,,0,0,0,0.0,0.0,low,0.1,0.0,0.0,0.0,0.0,0.015,0.985,Safe,Use Forecast
2,2017-08-14,7,4,0.0,7.3288746,0,-7.3288746,7.3288746,,0,1,0,0.0,0.0,low,0.1,0.0,0.0,0.0,0.0,0.015,0.985,Safe,Use Forecast
2,2017-08-15,7,4,0.0,5.6823063,0,-5.6823063,5.6823063,,0,1,0,0.0,0.0,low,0.1,0.0,0.0,0.0,0.0,0.015,0.985,Safe,Use Forecast
2,2017-07-19,7,5,677.599,659.9232,0,17.675800000000095,17.675800000000095,0.026085929878881305,1,0,0,677.599,11977.104404200065,very_high,1.0,0.0,1.0,0.020270725521749598,0.026085929878881305,0.36086638779192687,0.6391336122080731,Review,Manual Review
2,2017-07-20,7,5,577.687,577.5846,0,0.10239999999998872,0.10239999999998872,0.00017725861928689535,1,0,0,577.687,59.15514879999348,very_high,1.0,0.0,1.0,0.00010011750286675493,0.00017725861928689535,0.35006819521121607,0.6499318047887839,Review,Manual Review
2,2017-07-21,7,5,658.379,688.08167,0,-29.702670000000012,29.702670000000012,0.045114850261019884,0,1,0,658.379,19555.614171930007,very_high,1.0,0.0,0.0,0.033097021943752955,0.045114850261019884,0.16849900836986892,0.831500991630131,Safe,Use Forecast
2,2017-07-22,7,5,639.074,633.50146,0,5.572540000000004,5.572540000000004,0.008719710080522762,1,0,0,639.074,3561.265427960002,very_high,1.0,0.0,1.0,0.006027286025406802,0.008719710080522762,0.35352000592796784,0.6464799940720322,Review,Manual Review
2,2017-07-23,7,5,645.529,626.2531,0,19.27589999999998,19.27589999999998,0.029860625936247602,1,0,0,645.529,12443.152451099986,very_high,1.0,0.0,1.0,0.021059491463820114,0.029860625936247602,0.3621171115004473,0.6378828884995527,Review,Manual Review
2,2017-07-24,7,5,729.031,659.7509,0,69.28009999999995,69.28009999999995,0.09503038965421216,1,0,0,729.031,50507.34058309996,very_high,1.0,0.0,1.0,0.08548146557314103,0.09503038965421216,0.3913313367322348,0.6086686632677651,Review,Manual Review
2,2017-07-25,7,5,647.264,607.5909,0,39.67309999999998,39.67309999999998,0.061293537103871025,1,0,0,647.264,25678.969398399986,very_high,1.0,0.0,1.0,0.04346053292929771,0.061293537103871025,0.37490714107055595,0.625092858929444,Review,Manual Review
2,2017-07-26,7,5,610.319,659.5443,0,-49.22530000000006,49.22530000000006,0.08065503449835261,0,1,0,610.319,30043.135870700036,very_high,1.0,0.0,0.0,0.05084669386651006,0.08065503449835261,0.1818235144294823,0.8181764855705177,Safe,Use Forecast
2,2017-07-27,7,5,558.771,552.32965,0,6.441349999999943,6.441349999999943,0.011527709920521902,1,0,0,558.771,3599.2395808499678,very_high,1.0,0.0,1.0,0.006091555618805648,0.011527709920521902,0.35437204631897745,0.6456279536810225,Review,Manual Review
2,2017-07-28,7,5,692.548,625.0811,0,67.46690000000001,67.46690000000001,0.09741837388888569,1,0,0,692.548,46724.066661200006,very_high,1.0,0.0,1.0,0.07907843987875583,0.09741837388888569,0.39108727814847905,0.6089127218515209,Review,Manual Review
2,2017-07-29,7,5,628.522,660.69086,0,-32.168859999999995,32.168859999999995,0.05118175656540263,0,1,0,628.522,20218.83622492,very_high,1.0,0.0,0.0,0.034219496269969646,0.05118175656540263,0.17048745141011623,0.8295125485898838,Safe,Use Forecast
2,2017-07-30,7,5,614.938,657.74286,0,-42.80485999999996,42.80485999999996,0.06960841580777243,0,1,0,614.938,26322.334998679977,very_high,1.0,0.0,0.0,0.04454940107749871,0.06960841580777243,0.17756493490395653,0.8224350650960435,Safe,Use Forecast
2,2017-07-31,7,5,622.618,716.4233,0,-93.80529999999999,93.80529999999999,0.15066268562746335,0,1,0,622.618,58404.8682754,very_high,1.0,0.0,0.0,0.09884768588386084,0.15066268562746335,0.21002595857081813,0.7899740414291818,Safe,Use Forecast
2,2017-08-01,7,5,645.288,727.62213,0,-82.33412999999996,82.33412999999996,0.12759284226577894,0,1,0,645.288,53129.22607943998,very_high,1.0,0.0,0.0,0.08991889213737196,0.12759284226577894,0.20176568650033946,0.7982343134996606,Safe,Use Forecast
2,2017-08-02,7,5,692.179,686.835,0,5.343999999999937,5.343999999999937,0.007720546274879674,1,0,0,692.179,3699.0045759999566,very_high,1.0,0.0,1.0,0.006260403511010288,0.007720546274879674,0.35325522440911544,0.6467447755908846,Review,Manual Review
2,2017-08-03,7,5,539.801,646.0189,7,-106.21789999999999,106.21789999999999,0.19677232906200615,0,1,1,539.801,57336.528637899995,very_high,1.0,1.0,0.0,0.09703956775906819,0.19677232906200615,0.4235876338824621,0.5764123661175379,Review,Manual Review
2,2017-08-04,7,5,698.526,674.3116,8,24.214399999999955,24.214399999999955,0.034664994574289225,1,0,1,698.526,16914.387974399968,very_high,1.0,1.0,1.0,0.028626862088403374,0.034664994574289225,0.5646935276855473,0.43530647231445274,Risky,Fallback Policy
2,2017-08-05,7,5,550.075,695.2781,9,-145.20309999999995,145.20309999999995,0.2639696405035676,0,1,1,550.075,79872.59523249998,very_high,1.0,1.0,0.0,0.1351808751120216,0.2639696405035676,0.44946802341787356,0.5505319765821264,Review,Manual Review
2,2017-08-06,7,5,597.132,610.89734,8,-13.765340000000037,13.765340000000037,0.023052423919669416,0,1,1,597.132,8219.725004880022,very_high,1.0,1.0,0.0,0.013911525174628642,0.023052423919669416,0.3590024559520951,0.6409975440479049,Review,Manual Review
2,2017-08-07,7,5,703.335,651.6053,9,51.72969999999998,51.72969999999998,0.07354916220577673,1,0,1,703.335,36383.30854949999,very_high,1.0,1.0,1.0,0.06157715891007945,0.07354916220577673,0.581301322498245,0.41869867750175505,Risky,Fallback Policy
2,2017-08-08,7,5,617.179,619.16016,8,-1.9811600000000453,1.9811600000000453,0.0032100249684452087,0,1,1,617.179,1222.730347640028,very_high,1.0,1.0,0.0,0.0020694176511839362,0.0032100249684452087,0.35127342013821117,0.6487265798617888,Review,Manual Review
2,2017-08-09,7,5,578.09,639.02826,8,-60.938260000000014,60.938260000000014,0.10541310176616099,0,1,1,578.09,35227.79872340001,very_high,1.0,1.0,0.0,0.05962150905247752,0.10541310176616099,0.39056715688772,0.60943284311228,Review,Manual Review
2,2017-08-10,7,5,573.494,520.7498,11,52.74419999999998,52.74419999999998,0.09196992470714598,1,0,1,573.494,30248.482234799987,very_high,1.0,1.0,1.0,0.05119423360926288,0.09196992470714598,0.5852701124535332,0.4147298875464668,Risky,Fallback Policy
2,2017-08-11,7,5,495.624,615.1022,8,-119.47820000000002,119.47820000000002,0.24106621148289833,0,1,1,495.624,59216.26339680001,very_high,1.0,1.0,0.0,0.10022093664969858,0.24106621148289833,0.4373530039423243,0.5626469960576757,Review,Manual Review
2,2017-08-12,7,5,551.645,525.16534,7,26.479659999999967,26.479659999999967,0.04800126893201238,1,0,1,551.645,14607.372040699982,very_high,1.0,1.0,1.0,0.024722338491703657,0.04800126893201238,0.5681087314533593,0.4318912685466407,Risky,Fallback Policy
2,2017-08-13,7,5,552.075,553.56213,8,-1.4871299999999792,1.4871299999999792,0.002693710093737226,0,1,1,552.075,821.0072947499885,very_high,1.0,1.0,0.0,0.001389518948953565,0.002693710093737226,0.35101654087046424,0.6489834591295358,Review,Manual Review
2,2017-08-14,7,5,719.231,645.85205,8,73.37895000000003,73.37895000000003,0.1020241758211201,1,0,1,719.231,52776.41558745002,very_high,1.0,1.0,1.0,0.08932177580583077,0.1020241758211201,0.5940055191172107,0.40599448088278933,Risky,Fallback Policy
2,2017-08-15,7,5,659.156,663.4333,11,-4.277300000000082,4.277300000000082,0.006489055701533601,0,1,1,659.156,2819.407958800054,very_high,1.0,1.0,0.0,0.004771724695547502,0.006489055701533601,0.3526624754147922,0.6473375245852078,Review,Manual Review
2,2017-07-19,7,6,15.0,19.940052,0,-4.940052000000001,4.940052000000001,0.3293368000000001,0,1,0,15.0,74.10078000000001,mid,0.3,0.0,0.0,0.00012541233019567005,0.3293368000000001,0.14381985184952936,0.8561801481504706,Safe,Use Forecast
2,2017-07-20,7,6,13.0,19.01271,0,-6.0127099999999984,6.0127099999999984,0.46251615384615374,0,1,0,13.0,78.16522999999998,mid,0.3,0.0,0.0,0.0001322912341082036,0.46251615384615374,0.18377468983896236,0.8162253101610376,Safe,Use Forecast
2,2017-07-21,7,6,24.0,24.2788,0,-0.2788000000000004,0.2788000000000004,0.011616666666666683,0,1,0,24.0,6.691200000000009,mid,0.3,0.0,0.0,1.1324563436515357e-05,0.011616666666666683,0.04848669868451548,0.9515133013154845,Safe,Use Forecast
2,2017-07-22,7,6,30.0,13.382608,0,16.617392000000002,16.617392000000002,0.5539130666666667,1,0,0,30.0,498.5217600000001,high,0.6,0.0,1.0,0.0008437262816241148,0.5539130666666667,0.4563004789422436,0.5436995210577564,Review,Manual Review
2,2017-07-23,7,6,5.0,14.934543,0,-9.934543,9.934543,1.9869086,0,1,0,5.0,49.672715,mid,0.3,0.0,0.0,8.406889826659599e-05,1.0,0.34501261033473996,0.65498738966526,Review,Manual Review
2,2017-07-24,7,6,12.0,17.987034,0,-5.987034000000001,5.987034000000001,0.4989195000000001,0,1,0,12.0,71.84440800000002,mid,0.3,0.0,0.0,0.00012159351924242145,0.4989195000000001,0.1946940890278864,0.8053059109721136,Safe,Use Forecast
2,2017-07-25,7,6,35.0,16.62924,0,18.37076,18.37076,0.5248788571428572,1,0,0,35.0,642.9766000000001,high,0.6,0.0,1.0,0.0010882097822356156,0.5248788571428572,0.4476268886101925,0.5523731113898075,Review,Manual Review
2,2017-07-26,7,6,19.0,26.15683,0,-7.156829999999999,7.156829999999999,0.3766752631578947,0,1,0,19.0,135.97976999999997,mid,0.3,0.0,0.0,0.00023013981519723898,0.3766752631578947,0.15803709991964798,0.841962900080352,Safe,Use Forecast
2,2017-07-27,7,6,16.0,16.0303,0,-0.030300000000000438,0.030300000000000438,0.0018937500000000274,0,1,0,16.0,0.484800000000007,mid,0.3,0.0,0.0,8.205028027891435e-07,0.0018937500000000274,0.045568248075420426,0.9544317519245795,Safe,Use Forecast
2,2017-07-28,7,6,31.0,23.137646,0,7.862354,7.862354,0.25362432258064516,1,0,0,31.0,243.73297399999998,high,0.6,0.0,1.0,0.0004125074016071174,0.25362432258064516,0.36614917288443455,0.6338508271155654,Review,Manual Review
2,2017-07-29,7,6,37.0,19.020252,0,17.979748,17.979748,0.48593913513513515,1,0,0,37.0,665.250676,high,0.6,0.0,1.0,0.0011259076819623854,0.48593913513513515,0.4359506266928349,0.5640493733071651,Review,Manual Review
2,2017-07-30,7,6,8.0,12.39592,0,-4.39592,4.39592,0.54949,0,1,0,8.0,35.16736,mid,0.3,0.0,0.0,5.951921915572277e-05,0.54949,0.20985592788287336,0.7901440721171267,Safe,Use Forecast
2,2017-07-31,7,6,15.0,24.627922,0,-9.627922000000002,9.627922000000002,0.6418614666666668,0,1,0,15.0,144.41883,mid,0.3,0.0,0.0,0.00024442255526098834,0.6418614666666668,0.23759510338328918,0.7624048966167108,Safe,Use Forecast
2,2017-08-01,7,6,20.0,15.679367,0,4.320633000000001,4.320633000000001,0.21603165000000005,1,0,0,20.0,86.41266000000002,mid,0.3,0.0,1.0,0.00014624964877571017,0.21603165000000005,0.30983143244731637,0.6901685675526836,Review,Manual Review
